Registo;Tempo Absoluto (Segundos);Metodo de Deslocamento Em Uso;Estado Actual;Vel. Real (Directa, Normal);Vel. Real (Directa, Kalman);Vel. Virtual in Use (WIP);Vel. Virtual (WIP, Normal);Vel. Virtual (WIP, Kalman);Vel. Virtual (WIP, Event, Normal);Vel. Virtual (WIP, Event, Kalman);Vel. Virtual * Aumento (WIP);Vel. Virtual * Aumento (WIP) * Delta;Delta;Joint Vel. Real (Vector 2);Joint Camera (Vector 3);Joelho Direito (y);Joelho Esquerdo (y);Desvio Joelho Direito;Desvio Joelho Esquerdo;Desvio Joelho Geral;Desvio Joelho Kalman;Direito FootStates (WIP);Esquerdo FootStates (WIP);Direito FootTransitionEvents (WIP);Esquerdo FootTransitionEvents (WIP);N. Passos Total (WIP);N. Passos Direito (WIP);N. Passos Esquerdo (WIP);Distancia Direct;Distancia Wip;Distancia Estacionario;Distancia do anterior;Altura;Threshold de Velocidade Directa;Threshold de Velocidade WIP;Threshold Diff Knee;Threshold do Passo (WIP);Velocidade Inicial WIP;Velocidade Maxima WIP;Tempo;Id;Nivel;Vel. Real (Directa, Kalman, Base);Begin Stop Active;Vel. Virtual in Use (Estado, WIP)
906;74,053741;CWIP;Direct;1,238779;1,032716;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 1.316f, -0.761f );( 1.416f, 1.519f, -0.737f );0,514;0,494;0;0;0;5,314399E-05;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,04468571;1,664041;0,8;0;0,05;0,035;0,45;4;20170201T124942;9;03_Sc_CWIP_Passthrough;1,032716;False;0
907;74,187205;CWIP;Direct;2,083781;1,316668;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 1.361f, -0.657f );( 1.460f, 1.513f, -0.642f );0,488;0,493;0;0;0;3,878681E-05;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,05866792;1,753298;0,8;0;0,05;0,035;0,45;4;20170201T124942;9;03_Sc_CWIP_Passthrough;1,316668;False;0
908;74,238139;CWIP;Direct;0;0,9609619;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 1.361f, -0.657f );( 1.460f, 1.513f, -0.642f );0,488;0,493;0;0;0;2,830832E-05;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,1133182;1,753298;0,8;0;0,05;0,035;0,45;4;20170201T124942;9;03_Sc_CWIP_Passthrough;0,9609619;False;0
909;74,291738;CWIP;Direct;1,850917;1,201389;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 1.394f, -0.574f );( 1.489f, 1.513f, -0.558f );0,474;0,495;0;0;0;2,066065E-05;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0;1,700107;0,8;0;0,05;0,035;0,45;4;20170201T124942;9;03_Sc_CWIP_Passthrough;1,201389;False;0
910;74,337826;CWIP;Direct;1,465512;1,272743;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 1.418f, -0.519f );( 1.508f, 1.515f, -0.504f );0,464;0,497;0;0;0;1,507905E-05;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,08932017;1,638844;0,8;0;0,05;0,035;0,45;4;20170201T124942;9;03_Sc_CWIP_Passthrough;1,272743;False;0
911;74,438771;CWIP;Direct;1,220238;1,258559;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 1.443f, -0.472f );( 1.530f, 1.519f, -0.452f );0,459;0,495;0;0;0;1,100535E-05;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,06000868;1,599069;0,8;0;0,05;0,035;0,45;4;20170201T124942;9;03_Sc_CWIP_Passthrough;1,258559;False;0
912;74,538695;CWIP;Direct;1,063137;1,205764;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 1.468f, -0.434f );( 1.549f, 1.524f, -0.411f );0,457;0,491;0;0;0;8,032184E-06;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,05323509;1,60104;0,8;0;0,05;0,035;0,45;4;20170201T124942;9;03_Sc_CWIP_Passthrough;1,205764;False;0
913;74,592464;CWIP;Direct;0,795779;1,095004;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 1.494f, -0.405f );( 1.570f, 1.528f, -0.378f );0,456;0,486;0;0;0;5,86224E-06;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,04548719;1,614639;0,8;0;0,05;0,035;0,45;4;20170201T124942;9;03_Sc_CWIP_Passthrough;1,095004;False;0
914;74,639688;CWIP;Direct;0,814167;1,019134;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 1.519f, -0.384f );( 1.590f, 1.533f, -0.354f );0,455;0,479;0;0;0;4,27852E-06;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,03894955;1,633664;0,8;0;0,05;0,035;0,45;4;20170201T124943;9;03_Sc_CWIP_Passthrough;1,019134;False;0
915;74,706376;CWIP;Direct;1,313765;1,098731;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 1.555f, -0.371f );( 1.625f, 1.535f, -0.338f );0,462;0,473;0;0;0;3,122651E-06;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,03264784;1,641011;0,8;0;0,05;0,035;0,45;4;20170201T124943;9;03_Sc_CWIP_Passthrough;1,098731;False;0
916;74,806751;CWIP;Direct;0,8424026;1,029482;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 1.593f, -0.363f );( 1.664f, 1.536f, -0.330f );0,474;0,468;0;0;0;2,279047E-06;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,0382745;1,638559;0,8;0;0,05;0,035;0,45;4;20170201T124943;9;03_Sc_CWIP_Passthrough;1,029482;False;0
917;74,859178;CWIP;Direct;0,7667657;0,9585075;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 1.629f, -0.358f );( 1.696f, 1.538f, -0.325f );0,473;0,466;0;0;0;1,663349E-06;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,03883502;1,665477;0,8;0;0,05;0,035;0,45;4;20170201T124943;9;03_Sc_CWIP_Passthrough;0,9585075;False;0
918;74,957302;CWIP;Direct;0,5468544;0,8472969;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 1.652f, -0.355f );( 1.717f, 1.538f, -0.322f );0,473;0,468;0;0;0;1,213985E-06;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,03634488;1,653303;0,8;0;0,05;0,035;0,45;4;20170201T124943;9;03_Sc_CWIP_Passthrough;0,8472969;False;0
919;75,021235;CWIP;Direct;1,020301;0,8940349;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 1.679f, -0.354f );( 1.743f, 1.539f, -0.319f );0,472;0,473;0;0;0;8,860191E-07;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,02319356;1,67292;0,8;0;0,05;0,035;0,45;4;20170201T124943;9;03_Sc_CWIP_Passthrough;0,8940349;False;0
920;75,061184;CWIP;Direct;0,6319928;0,8232426;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 1.701f, -0.352f );( 1.780f, 1.537f, -0.311f );0,471;0,479;0;0;0;6,466556E-07;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,02701895;1,683135;0,8;0;0,05;0,035;0,45;4;20170201T124943;9;03_Sc_CWIP_Passthrough;0,8232426;False;0
922;75,193088;CWIP;Estacionario;0,4479209;0,3742426;0,1316024;0,02968461;0,03582258;0,1316024;0,1319432;0,1316024;0,008232783;0,062558;( 1.732f, -0.336f );( 1.833f, 1.528f, -0.273f );0,467;0,485;0;0,01800001;0,01800001;0,01232753;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,01456008;0,04741008;0;0,01456008;1,640121;0,8;0;0,05;0,035;0,45;4;20170201T124943;9;03_Sc_CWIP_Passthrough;0,3742426;False;0
924;75,376337;CWIP;Estacionario;0;0,2208772;0,1316024;0,02968461;0,03295413;0,1316024;0,1317839;0,1316024;0,008232783;0,062558;( 1.753f, -0.303f );( 1.870f, 1.518f, -0.220f );0,468;0,487;0;0,01899999;0,01899999;0,009239599;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,03911516;0,04741008;0;0,03911516;1,649826;0,8;0;0,05;0,035;0,45;4;20170201T124943;9;03_Sc_CWIP_Passthrough;0,2208772;False;0
925;75,439936;CWIP;Direct;2,365265;0,8001968;0;0,02968461;0,03295413;0,1316024;0,1317839;0;0;0,062558;( 1.777f, -0.245f );( 1.886f, 1.511f, -0.155f );0,462;0,48;0;0;0;0,006743464;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0;1,65923;0,8;0;0,05;0,035;0,45;4;20170201T124943;9;03_Sc_CWIP_Passthrough;0,8001968;False;0
926;75,511522;CWIP;Direct;1,304317;0,9363879;0;0,02968461;0,03295413;0,1316024;0,1317839;0;0;0,062558;( 1.787f, -0.206f );( 1.889f, 1.509f, -0.118f );0,454;0,47;0;0;0;0,004921675;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,06277001;1,662303;0,8;0;0,05;0,035;0,45;4;20170201T124943;9;03_Sc_CWIP_Passthrough;0,9363879;False;0
927;75,560659;CWIP;Direct;0,9393095;0,9371772;0;0,02968461;0,03295413;0,1316024;0,1317839;0;0;0,062558;( 1.793f, -0.165f );( 1.889f, 1.507f, -0.081f );0,442;0,458;0;0;0;0,003592054;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,04026175;1,671141;0,8;0;0,05;0,035;0,45;4;20170201T124943;9;03_Sc_CWIP_Passthrough;0,9371772;False;0
928;75,614922;CWIP;Direct;0,552967;0,8333804;0;0,02968461;0,03295413;0,1316024;0,1317839;0;0;0,062558;( 1.795f, -0.139f );( 1.889f, 1.506f, -0.057f );0,439;0,45;0;0;0;0,002621638;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,04143658;1,673889;0,8;0;0,05;0,035;0,45;4;20170201T124943;9;03_Sc_CWIP_Passthrough;0,8333804;False;0
929;75,711375;CWIP;Direct;0,9100618;0,8540964;0;0,02968461;0,03295413;0,1316024;0,1317839;0;0;0,062558;( 1.798f, -0.102f );( 1.887f, 1.504f, -0.025f );0,437;0,443;0;0;0;0,001913387;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,02607689;1,680177;0,8;0;0,05;0,035;0,45;4;20170201T124944;9;03_Sc_CWIP_Passthrough;0,8540964;False;0
930;75,745273;CWIP;Direct;1,095215;0,9192361;0;0,02968461;0,03295413;0,1316024;0,1317839;0;0;0,062558;( 1.798f, -0.070f );( 1.884f, 1.500f, 0.003f );0,438;0,435;0;0;0;0,001396473;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,03712115;1,673248;0,8;0;0,05;0,035;0,45;4;20170201T124944;9;03_Sc_CWIP_Passthrough;0,9192361;False;0
932;76,047039;CWIP;Estacionario;0;0,5761529;0,1316024;0,02968461;0,03207085;0,1316024;0,1317349;0,1316024;0,008232783;0,062558;( 1.795f, -0.034f );( 1.875f, 1.493f, 0.033f );0,437;0,429;0,008000016;0;0,008000016;0,01641293;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,03612506;0,04741008;0;0,03612506;1,67321;0,8;0;0,05;0,035;0,45;4;20170201T124944;9;03_Sc_CWIP_Passthrough;0,5761529;False;0
933;76,079943;CWIP;Estacionario;1,180497;0,5396612;0,1316024;0,02968461;0,03142619;0,1316024;0,1316991;0,1316024;0,008232783;0,062558;( 1.785f, -0.002f );( 1.860f, 1.483f, 0.056f );0,439;0,428;0,01100001;0;0,01100001;0,0109116;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0;0;1,64938;0,8;0;0,05;0,035;0,45;4;20170201T124944;9;03_Sc_CWIP_Passthrough;0,5396612;False;0
934;76,113242;CWIP;Estacionario;0,4697153;0,380077;0,1316024;0,02968461;0,03095569;0,1316024;0,131673;0,1316024;0,008232783;0,062558;( 1.776f, 0.008f );( 1.848f, 1.478f, 0.060f );0,435;0,422;0,01300001;0;0,01300001;0,008375538;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0335267;0,04741008;0;0,0335267;1,658404;0,8;0;0,05;0,035;0,45;4;20170201T124944;9;03_Sc_CWIP_Passthrough;0,380077;False;0
935;76,180298;CWIP;Estacionario;0,5531367;0,3115193;0,1316024;0,02968461;0,0306123;0,1316024;0,1316539;0,1316024;0,008232783;0,062558;( 1.759f, 0.014f );( 1.829f, 1.472f, 0.062f );0,429;0,41;0,01899999;0;0,01899999;0,008207678;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,01345233;0,04741008;0;0,01345233;1,672353;0,8;0;0,05;0,035;0,45;4;20170201T124944;9;03_Sc_CWIP_Passthrough;0,3115193;False;0
937;76,365504;CWIP;Estacionario;0,9636131;0,3683762;0,1316024;0,02968461;0,03017876;0,1316024;0,1316298;0,1316024;0,008232783;0,062558;( 1.711f, 0.014f );( 1.776f, 1.465f, 0.057f );0,421;0,388;0,03299999;0;0,03299999;0,01188132;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,01902537;0,04741008;0;0,01902537;1,725196;0,8;0;0,05;0,035;0,45;4;20170201T124944;9;03_Sc_CWIP_Passthrough;0,3683762;False;0
938;76,395124;CWIP;WIP;0,6529664;0,2371775;0,244664;0,45;0,1435961;0,244664;0,1621667;0,244664;0,01530569;0,062558;( 1.696f, 0.011f );( 1.760f, 1.463f, 0.054f );0,418;0,382;0,03600001;0;0,03600001;0,01342703;RAISED_UP;ON_THE_FLOOR;ELEVATING;RESTING_DOWN;0;0;0;0,01902537;0;1,330869;0,02901655;1,743147;0,8;0;0,05;0,035;0,45;4;20170201T124944;9;03_Sc_CWIP_Passthrough;0,3249702;False;0,244664
939;76,448516;CWIP;WIP;1,633827;0,3273222;0,1562863;0,0925925;0,1298171;0,1562863;0,1605781;0,1562863;0,01187916;0,076009;( 1.650f, 0.007f );( 1.718f, 1.457f, 0.044f );0,402;0,371;0,03100002;0;0,03100002;0,01326453;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,01902537;0;0,02928966;0,02928966;1,739249;0,8;0;0,05;0,035;0,45;4;20170201T124944;9;03_Sc_CWIP_Passthrough;0,4952472;False;0,1562863
940;76,499015;CWIP;Estacionario;1,79052;0,5273955;0,1562863;0,08000076;0,1163589;0,1562863;0,1594186;0,1562863;0,01217689;0,077914;( 1.625f, 0.003f );( 1.695f, 1.454f, 0.037f );0,392;0,365;0,02699998;0;0,02699998;0,01238928;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;1;1;0;0,06101188;0,02928966;0;0,02118311;1,73481;0,8;0;0,05;0,035;0,45;4;20170201T124944;9;03_Sc_CWIP_Passthrough;0,6168444;False;0
941;76,583518;CWIP;Direct;3,382946;1,29884;0;0,08000076;0,1163589;0,1562863;0,1594186;0;0;0,077914;( 1.567f, 0.001f );( 1.636f, 1.451f, 0.020f );0,382;0,361;0;0;0;0,00904224;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,02928966;0,02928966;0,02531756;1,726089;0,8;0;0,05;0,035;0,45;4;20170201T124944;9;03_Sc_CWIP_Passthrough;1,364124;False;0
942;76,64628;CWIP;Direct;2,162107;1,532057;0;0,08000076;0,1163589;0,1562863;0,1594186;0;0;0,077914;( 1.512f, -0.001f );( 1.579f, 1.448f, 0.003f );0,376;0,359;0;0;0;0,006599423;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,02928966;0,02928966;0,05803506;1,719665;0,8;0;0,05;0,035;0,45;4;20170201T124945;9;03_Sc_CWIP_Passthrough;1,579704;False;0
943;76,730313;CWIP;Direct;2,490562;1,791003;0;0,08000076;0,1163589;0,1562863;0,1594186;0;0;0,077914;( 1.457f, 0.000f );( 1.517f, 1.443f, -0.017f );0,37;0,358;0;0;0;0,004816548;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,02928966;0,02928966;0,05503665;1,707204;0,8;0;0,05;0,035;0,45;4;20170201T124945;9;03_Sc_CWIP_Passthrough;1,825778;False;0
944;76,800564;CWIP;Direct;2,277934;1,92255;0;0,08000076;0,1163589;0,1562863;0,1594186;0;0;0,077914;( 1.409f, 0.002f );( 1.463f, 1.437f, -0.035f );0,365;0,358;0;0;0;0,003515327;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,02928966;0,02928966;0,0550094;1,697845;0,8;0;0,05;0,035;0,45;4;20170201T124945;9;03_Sc_CWIP_Passthrough;1,947931;False;0
945;76,897398;CWIP;Direct;1,544008;1,820285;0;0,08000076;0,1163589;0,1562863;0,1594186;0;0;0,077914;( 1.368f, 0.007f );( 1.414f, 1.434f, -0.048f );0,365;0,363;0;0;0;0,00256564;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,02928966;0,02928966;0,04804007;1,689697;0,8;0;0,05;0,035;0,45;4;20170201T124945;9;03_Sc_CWIP_Passthrough;1,838808;False;0
946;76,917317;CWIP;Direct;1,537201;1,743808;0;0,08000076;0,1163589;0,1562863;0,1594186;0;0;0,077914;( 1.345f, 0.010f );( 1.386f, 1.433f, -0.054f );0,368;0,367;0;0;0;0,001872516;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,02928966;0,02928966;0,04130224;1,687552;0,8;0;0,05;0,035;0,45;4;20170201T124945;9;03_Sc_CWIP_Passthrough;1,757327;False;0
947;77,014472;CWIP;Direct;1,267325;1,615083;0;0,08000076;0,1163589;0,1562863;0,1594186;0;0;0,077914;( 1.318f, 0.015f );( 1.349f, 1.434f, -0.058f );0,372;0,371;0;0;0;0,001366644;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,02928966;0,02928966;0,02319746;1,682732;0,8;0;0,05;0,035;0,45;4;20170201T124945;9;03_Sc_CWIP_Passthrough;1,62495;False;0
948;77,068141;CWIP;Direct;0,7064536;1,369611;0;0,08000076;0,1163589;0,1562863;0,1594186;0;0;0,077914;( 1.299f, 0.018f );( 1.319f, 1.435f, -0.059f );0,375;0,373;0;0;0;0,0009974369;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,02928966;0,02928966;0,02745933;1,676278;0,8;0;0,05;0,035;0,45;4;20170201T124945;9;03_Sc_CWIP_Passthrough;1,376813;False;0
949;77,153442;CWIP;Direct;0,3539214;1,095216;0;0,08000076;0,1163589;0,1562863;0,1594186;0;0;0,077914;( 1.288f, 0.020f );( 1.299f, 1.437f, -0.059f );0,378;0,374;0;0;0;0,0007279731;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,02928966;0,02928966;0,01923453;1,674164;0,8;0;0,05;0,035;0,45;4;20170201T124945;9;03_Sc_CWIP_Passthrough;1,100472;False;0
950;77,288494;CWIP;Direct;0,4200195;0,9128077;0;0,08000076;0,1163589;0,1562863;0,1594186;0;0;0,077914;( 1.280f, 0.021f );( 1.277f, 1.441f, -0.057f );0,384;0,374;0;0;0;0,0005313067;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,02928966;0,02928966;0,01118;1,667198;0,8;0;0,05;0,035;0,45;4;20170201T124945;9;03_Sc_CWIP_Passthrough;0,9166437;False;0
951;77,369595;CWIP;Estacionario;0,1289058;0,5116436;0,1562863;0,08000076;0,1065366;0,1562863;0,1585724;0,1562863;0,01217689;0,077914;( 1.282f, 0.021f );( 1.273f, 1.442f, -0.054f );0,386;0,374;0,01199999;0;0,01199999;0,002649073;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,008063626;0,02928966;0;0,008063626;1,661287;0,8;0;0,05;0,035;0,45;4;20170201T124945;9;03_Sc_CWIP_Passthrough;0,513687;False;0
952;77,433407;CWIP;Estacionario;0,08340426;0,2889832;0,1562863;0,08000076;0,09936774;0,1562863;0,1579548;0,1562863;0,01217689;0,077914;( 1.284f, 0.020f );( 1.271f, 1.442f, -0.053f );0,386;0,374;0,01199999;0;0,01199999;0,003777148;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002000809;0,02928966;0;0,002000809;1,656755;0,8;0;0,05;0,035;0,45;4;20170201T124945;9;03_Sc_CWIP_Passthrough;0,2900716;False;0
953;77,517368;CWIP;Estacionario;0,1530686;0,1841141;0,1562863;0,08000076;0,09413563;0,1562863;0,1575041;0,1562863;0,01217689;0,077914;( 1.288f, 0.019f );( 1.273f, 1.442f, -0.050f );0,387;0,373;0,014;0;0,014;0,004772386;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002236972;0,02928966;0;0,002236972;1,651447;0,8;0;0,05;0,035;0,45;4;20170201T124945;9;03_Sc_CWIP_Passthrough;0,1846938;False;0
954;77,557631;CWIP;Estacionario;0,1198596;0,1217053;0,1562863;0,08000076;0,090317;0,1562863;0,1571751;0,1562863;0,01217689;0,077914;( 1.292f, 0.018f );( 1.275f, 1.442f, -0.048f );0,387;0,372;0,01499999;0;0,01499999;0,005499691;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,004122691;0,02928966;0;0,004122691;1,646504;0,8;0;0,05;0,035;0,45;4;20170201T124945;9;03_Sc_CWIP_Passthrough;0,1220142;False;0
955;77,621067;CWIP;Estacionario;0,1962518;0,1035243;0,1562863;0,08000076;0,08753001;0,1562863;0,156935;0,1562863;0,01217689;0,077914;( 1.297f, 0.017f );( 1.278f, 1.441f, -0.046f );0,387;0,372;0,01499999;0;0,01499999;0,005887106;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,004122922;0,02928966;0;0,004122922;1,641854;0,8;0;0,05;0,035;0,45;4;20170201T124945;9;03_Sc_CWIP_Passthrough;0,1036889;False;0
956;77,708082;CWIP;Estacionario;0,3071268;0,1157013;0,1562863;0,08000076;0,08549593;0,1562863;0,1567597;0,1562863;0,01217689;0,077914;( 1.302f, 0.015f );( 1.282f, 1.440f, -0.043f );0,386;0,371;0,01500002;0;0,01500002;0,006093477;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,005098089;0,02928966;0;0,005098089;1,636313;0,8;0;0,05;0,035;0,45;4;20170201T124946;9;03_Sc_CWIP_Passthrough;0,1157889;False;0
958;77,936095;CWIP;Estacionario;0,3687323;0,1256937;0,1562863;0,08000076;0,08292788;0,1562863;0,1565385;0,1562863;0,01217689;0,077914;( 1.315f, 0.014f );( 1.293f, 1.437f, -0.037f );0,383;0,371;0,01199999;0;0,01199999;0,005565411;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,005098089;0,02928966;0;0,005098089;1,629434;0,8;0;0,05;0,035;0,45;4;20170201T124946;9;03_Sc_CWIP_Passthrough;0,1257186;False;0
959;78,020548;CWIP;Estacionario;0,1011739;0,08690216;0,1562863;0,08000076;0,0821371;0,1562863;0,1564703;0,1562863;0,01217689;0,077914;( 1.317f, 0.015f );( 1.296f, 1.437f, -0.035f );0,383;0,371;0,01199999;0;0,01199999;0,005330599;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,008001328;0,02928966;0;0,008001328;1,629644;0,8;0;0,05;0,035;0,45;4;20170201T124946;9;03_Sc_CWIP_Passthrough;0,08691541;False;0
960;78,056963;CWIP;Estacionario;0,0756699;0,06121032;0,1562863;0,08000076;0,08155996;0,1562863;0,1564206;0,1562863;0,01217689;0,077914;( 1.319f, 0.016f );( 1.298f, 1.437f, -0.034f );0,383;0,371;0,01199999;0;0,01199999;0,005205522;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,00223484;0,02928966;0;0,00223484;1,629709;0,8;0;0,05;0,035;0,45;4;20170201T124946;9;03_Sc_CWIP_Passthrough;0,06121738;False;0
961;78,123884;CWIP;Estacionario;0,04728815;0,04192891;0,1562863;0,08000076;0,08113873;0,1562863;0,1563843;0,1562863;0,01217689;0,077914;( 1.320f, 0.017f );( 1.301f, 1.436f, -0.032f );0,382;0,371;0,01100001;0;0,01100001;0,004941727;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002236972;0,02928966;0;0,002236972;1,627767;0,8;0;0,05;0,035;0,45;4;20170201T124946;9;03_Sc_CWIP_Passthrough;0,04193267;False;0
962;78,187528;CWIP;Estacionario;0,1491617;0,05174483;0,1562863;0,08000076;0,0808313;0,1562863;0,1563579;0,1562863;0,01217689;0,077914;( 1.322f, 0.020f );( 1.303f, 1.435f, -0.030f );0,382;0,371;0,01100001;0;0,01100001;0,004801211;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001414111;0,02928966;0;0,001414111;1,627177;0,8;0;0,05;0,035;0,45;4;20170201T124946;9;03_Sc_CWIP_Passthrough;0,05174684;False;0
