Registo;Numero Final;Nome Nivel;Real World Assistance;Tempo Absoluto (Segundos);Tempo Entre Logs (Segundos);Tempo;FPS;Delta Body;Estado;Player Position;Previous Player Position;Camera Position;Main Joint Position;Previous Main Joint Position;Objectivo Position;Deslc. Player Total;Deslc. Player Directo;Deslc. Player WIP;Deslc. Player Estacionario;Deslc. Joint Total;Deslc. Joint Directo;Deslc. Joint WIP;Deslc. Joint Estacionario;Dist Objectivo Total;Dist Objectivo Directo;Dist Objectivo WIP;Dist Objectivo Estacionario;Vel. Real (Directa);Vel. Virtual (WIP);Vel. Virtual in Use (WIP);Threshold de Velocidade Directa;Is Force To Stop;Count Times Force To Stop ;Left Hand State ;Right Hand State ;Num Colicoes (Objectos do Mundo Virtual);Num Embates (Indicadores de Obstaculos);Raio Embate;Raio Perigo;Raio Aviso;Raio Pre-Aviso;Indicator (Indicator Limit 0) Distance;Indicator (Indicator Limit 0) State;Indicator (Indicator Limit 0) Count Embate;Indicator (Indicator Limit 1) Distance;Indicator (Indicator Limit 1) State;Indicator (Indicator Limit 1) Count Embate;Indicator (Indicator Limit 2) Distance;Indicator (Indicator Limit 2) State;Indicator (Indicator Limit 2) Count Embate;Indicator (Indicator Limit 3) Distance;Indicator (Indicator Limit 3) State;Indicator (Indicator Limit 3) Count Embate;Indicator (Indicator Obstacle 4) Distance;Indicator (Indicator Obstacle 4) State;Indicator (Indicator Obstacle 4) Count Embate;Indicator (Indicator Obstacle 5) Distance;Indicator (Indicator Obstacle 5) State;Indicator (Indicator Obstacle 5) Count Embate;Total Embate (via dist indicadores);Id;Iniciado;Extra (*)
430;2;01_Sc_CWIP_AVR_Inicio;AVR;35,925798;0,100393;20170324T133007;60,00002;0;Estacionario;(-0.059,1.650,-0.030);(-0.063,1.650,-0.031);(-0.061,1.066,-0.017);(1.989,0.704,-0.757);(1.980,0.725,-0.761);(20.266,0.500,-20.000);0,004120986;0;0;0,004120986;0,009848786;0;0;0,009848786;28,49397;0;0;28,49397;0,1167118;0,222065;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4779999;Warning;0;3,478;Normal;0;2,311;Normal;0;0,689;Warning;0;2,848194;Normal;0;2,379376;Normal;0;0;1;False;NULL
431;2;01_Sc_CWIP_AVR_Inicio;AVR;35,959588;0,03379;20170324T133008;60,00002;0;Estacionario;(-0.050,1.650,-0.026);(-0.059,1.650,-0.030);(-0.053,1.042,-0.013);(1.990,0.701,-0.757);(1.989,0.704,-0.757);(20.266,0.500,-20.000);0,009851291;0;0;0,009851291;0,001000047;0;0;0,001000047;28,49036;0;0;28,49036;0,06903352;0,222065;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4779999;Warning;0;3,478;Normal;0;2,311;Normal;0;0,689;Warning;0;2,848194;Normal;0;2,379376;Normal;0;0;1;False;NULL
432;2;01_Sc_CWIP_AVR_Inicio;AVR;35,992616;0,033028;20170324T133008;60,00002;0;Estacionario;(-0.049,1.650,-0.026);(-0.050,1.650,-0.026);(-0.056,1.037,-0.012);(1.983,0.716,-0.761);(1.990,0.701,-0.757);(20.266,0.500,-20.000);0,0009994507;0;0;0,0009994507;0,008062206;0;0;0,008062206;28,48965;0;0;28,48965;0,09756151;0,4491828;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4869999;Warning;0;3,487;Normal;0;2,307;Normal;0;0,693;Warning;0;2,853896;Normal;0;2,388497;Normal;0;0;1;False;NULL
433;2;01_Sc_CWIP_AVR_Inicio;AVR;36,06014;0,067524;20170324T133008;60,00002;0;Estacionario;(-0.056,1.650,-0.030);(-0.049,1.650,-0.026);(-0.067,1.049,-0.013);(1.983,0.716,-0.761);(1.983,0.716,-0.761);(20.266,0.500,-20.000);0,008062206;0;0;0,008062206;0;0;0;0;28,49183;0;0;28,49183;0,05196828;0,2237493;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4809999;Warning;0;3,481;Normal;0;2,311;Normal;0;0,689;Warning;0;2,850773;Normal;0;2,382374;Normal;0;0;1;False;NULL
434;2;01_Sc_CWIP_AVR_Inicio;AVR;36,159593;0,099453;20170324T133008;60,00002;0;Estacionario;(-0.056,1.650,-0.030);(-0.056,1.650,-0.030);(-0.067,1.049,-0.013);(1.978,0.730,-0.764);(1.983,0.716,-0.761);(20.266,0.500,-20.000);0;0;0;0;0,005830958;0;0;0,005830958;28,49183;0;0;28,49183;0,07142518;0,2237493;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4809999;Warning;0;3,481;Normal;0;2,311;Normal;0;0,689;Warning;0;2,850773;Normal;0;2,382374;Normal;0;0;1;False;NULL
435;2;01_Sc_CWIP_AVR_Inicio;AVR;36,192752;0,033159;20170324T133008;60,00002;0;Estacionario;(-0.061,1.650,-0.033);(-0.056,1.650,-0.030);(-0.076,1.055,-0.007);(1.976,0.734,-0.764);(1.978,0.730,-0.764);(20.266,0.500,-20.000);0,005831879;0;0;0,005831879;0,002000093;0;0;0,002000093;28,4933;0;0;28,4933;0,06395697;0,2237493;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,476;Warning;0;3,476;Normal;0;2,314;Normal;0;0,686;Warning;0;2,84801;Normal;0;2,377285;Normal;0;0;1;False;NULL
436;2;01_Sc_CWIP_AVR_Inicio;AVR;36,260798;0,068046;20170324T133008;60,00002;0;Estacionario;(-0.063,1.650,-0.033);(-0.061,1.650,-0.033);(-0.078,1.063,-0.010);(1.985,0.715,-0.760);(1.976,0.734,-0.764);(20.266,0.500,-20.000);0,001998901;0;0;0,001998901;0,009848919;0;0;0,009848919;28,49472;0;0;28,49472;0,0954555;0,2237493;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4739999;Warning;0;3,474;Normal;0;2,314;Normal;0;0,686;Warning;0;2,846292;Normal;0;2,375286;Normal;0;0;1;False;NULL
439;2;01_Sc_CWIP_AVR_Inicio;AVR;36,56259;0,100952;20170324T133008;60,00002;0;Estacionario;(-0.052,1.650,-0.026);(-0.050,1.650,-0.026);(-0.040,1.037,-0.008);(1.984,0.718,-0.758);(1.987,0.710,-0.757);(20.266,0.500,-20.000);0,002002716;0;0;0,002002716;0,003162293;0;0;0,003162293;28,49179;0;0;28,49179;0,05369342;0,2237493;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4849999;Warning;0;3,485;Normal;0;2,307;Normal;0;0,693;Warning;0;2,852174;Normal;0;2,386498;Normal;0;0;1;False;NULL
440;2;01_Sc_CWIP_AVR_Inicio;AVR;36,59567;0,03308;20170324T133008;60,00002;0;Estacionario;(-0.055,1.650,-0.027);(-0.052,1.650,-0.026);(-0.043,1.045,-0.009);(1.984,0.718,-0.758);(1.984,0.718,-0.758);(20.266,0.500,-20.000);0,00316071;0;0;0,00316071;0;0;0;0;28,49322;0;0;28,49322;0,02860098;0,2237493;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4849999;Warning;0;3,485;Normal;0;2,307;Normal;0;0,693;Warning;0;2,852174;Normal;0;2,386498;Normal;0;0;1;False;NULL
441;2;01_Sc_CWIP_AVR_Inicio;AVR;36,662646;0,066976;20170324T133008;60,00002;0;Estacionario;(-0.055,1.650,-0.027);(-0.055,1.650,-0.027);(-0.043,1.045,-0.009);(1.995,0.690,-0.753);(1.984,0.718,-0.758);(20.266,0.500,-20.000);0;0;0;0;0,01208308;0;0;0,01208308;28,49322;0;0;28,49322;0,0925945;0,2237493;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4819999;Warning;0;3,482;Normal;0;2,308;Normal;0;0,692;Warning;0;2,850102;Normal;0;2,383468;Normal;0;0;1;False;NULL
442;2;01_Sc_CWIP_AVR_Inicio;AVR;36,86429;0,201644;20170324T133008;60,00002;0;Estacionario;(-0.044,1.650,-0.022);(-0.055,1.650,-0.027);(-0.035,1.016,-0.003);(1.993,0.692,-0.755);(1.995,0.690,-0.753);(20.266,0.500,-20.000);0,01208102;0;0;0,01208102;0,002828391;0;0;0,002828391;28,48889;0;0;28,48889;0,06830473;0,2237493;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4929999;Warning;0;3,493;Normal;0;2,303;Normal;0;0,697;Warning;0;2,857031;Normal;0;2,394625;Normal;0;0;1;False;NULL
443;2;01_Sc_CWIP_AVR_Inicio;AVR;36,931062;0,066772;20170324T133008;60,00002;0;Estacionario;(-0.046,1.650,-0.024);(-0.044,1.650,-0.022);(-0.031,0.972,0.045);(1.993,0.692,-0.755);(1.993,0.692,-0.755);(20.266,0.500,-20.000);0,002827632;0;0;0,002827632;0;0;0;0;28,48891;0;0;28,48891;0,03638401;0,2237493;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4909999;Warning;0;3,491;Normal;0;2,305;Normal;0;0,695;Warning;0;2,856323;Normal;0;2,39256;Normal;0;0;1;False;NULL
444;2;01_Sc_CWIP_AVR_Inicio;AVR;36,964847;0,033785;20170324T133009;60,00002;0;Estacionario;(-0.046,1.650,-0.024);(-0.046,1.650,-0.024);(-0.031,0.972,0.045);(1.990,0.698,-0.757);(1.993,0.692,-0.755);(20.266,0.500,-20.000);3,814697E-06;0;0;3,814697E-06;0,003605587;0;0;0,003605587;28,48891;0;0;28,48891;0,04385894;0,2237493;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4909999;Warning;0;3,491;Normal;0;2,305;Normal;0;0,695;Warning;0;2,856323;Normal;0;2,39256;Normal;0;0;1;False;NULL
445;2;01_Sc_CWIP_AVR_Inicio;AVR;36,998097;0,03325;20170324T133009;60,00002;0;Estacionario;(-0.049,1.650,-0.026);(-0.046,1.650,-0.024);(-0.032,0.978,0.047);(1.984,0.712,-0.759);(1.990,0.698,-0.757);(20.266,0.500,-20.000);0,003610548;0;0;0,003610548;0,006324587;0;0;0,006324587;28,48965;0;0;28,48965;0,06767765;0,2237493;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4909999;Warning;0;3,491;Normal;0;2,305;Normal;0;0,695;Warning;0;2,856323;Normal;0;2,39256;Normal;0;0;1;False;NULL
446;2;01_Sc_CWIP_AVR_Inicio;AVR;37,064998;0,066901;20170324T133009;60,00002;0;Estacionario;(-0.055,1.650,-0.028);(-0.049,1.650,-0.026);(-0.040,1.005,0.043);(1.980,0.719,-0.761);(1.984,0.712,-0.759);(20.266,0.500,-20.000);0,00632142;0;0;0,00632142;0,004472078;0;0;0,004472078;28,49252;0;0;28,49252;0,06455941;0,2237493;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4819999;Warning;0;3,482;Normal;0;2,309;Normal;0;0,691;Warning;0;2,850612;Normal;0;2,383436;Normal;0;0;1;False;NULL
447;2;01_Sc_CWIP_AVR_Inicio;AVR;37,132037;0,067039;20170324T133009;60,00002;0;Estacionario;(-0.059,1.650,-0.030);(-0.055,1.650,-0.028);(-0.051,1.005,0.049);(1.994,0.686,-0.754);(1.980,0.719,-0.761);(20.266,0.500,-20.000);0,004470159;0;0;0,004470159;0,01565241;0;0;0,01565241;28,49397;0;0;28,49397;0,1346949;0,2379923;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4779999;Warning;0;3,478;Normal;0;2,311;Normal;0;0,689;Warning;0;2,848194;Normal;0;2,379376;Normal;0;0;1;False;NULL
448;2;01_Sc_CWIP_AVR_Inicio;AVR;37,2325;0,100463;20170324T133009;60,00002;0;Estacionario;(-0.045,1.650,-0.023);(-0.059,1.650,-0.030);(-0.043,0.988,0.030);(1.995,0.682,-0.753);(1.994,0.686,-0.754);(20.266,0.500,-20.000);0,015649;0;0;0,015649;0,001414238;0;0;0,001414238;28,4889;0;0;28,4889;0,08083506;0,1770162;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4919999;Warning;0;3,492;Normal;0;2,304;Normal;0;0,696;Warning;0;2,856677;Normal;0;2,393593;Normal;0;0;1;False;NULL
449;2;01_Sc_CWIP_AVR_Inicio;AVR;37,2995;0,067;20170324T133009;60,00002;0;Estacionario;(-0.044,1.650,-0.022);(-0.045,1.650,-0.023);(-0.046,0.982,0.038);(1.991,0.691,-0.755);(1.995,0.682,-0.753);(20.266,0.500,-20.000);0,001413816;0;0;0,001413816;0,004472078;0;0;0,004472078;28,48889;0;0;28,48889;0,0711968;0,1770162;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4929999;Warning;0;3,493;Normal;0;2,303;Normal;0;0,697;Warning;0;2,857031;Normal;0;2,394625;Normal;0;0;1;False;NULL
450;2;01_Sc_CWIP_AVR_Inicio;AVR;37,333105;0,033605;20170324T133009;60,00002;0;Estacionario;(-0.048,1.650,-0.024);(-0.044,1.650,-0.022);(-0.049,0.996,0.037);(1.988,0.698,-0.756);(1.991,0.691,-0.755);(20.266,0.500,-20.000);0,004466748;0;0;0,004466748;0,003162293;0;0;0,003162293;28,49033;0;0;28,49033;0,05954959;0,1770162;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4929999;Warning;0;3,493;Normal;0;2,303;Normal;0;0,697;Warning;0;2,857031;Normal;0;2,394625;Normal;0;0;1;False;NULL
451;2;01_Sc_CWIP_AVR_Inicio;AVR;37,46686;0,133755;20170324T133009;60,00002;0;Estacionario;(-0.051,1.650,-0.025);(-0.048,1.650,-0.024);(-0.053,1.010,0.027);(1.999,0.674,-0.750);(1.988,0.698,-0.756);(20.266,0.500,-20.000);0,003164329;0;0;0,003164329;0,01252988;0;0;0,01252988;28,49177;0;0;28,49177;0,1122465;0,1770162;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4859999;Warning;0;3,486;Normal;0;2,306;Normal;0;0,694;Warning;0;2,852526;Normal;0;2,38753;Normal;0;0;1;False;NULL
452;2;01_Sc_CWIP_AVR_Inicio;AVR;37,567446;0,100586;20170324T133009;60,00002;0;Estacionario;(-0.040,1.650,-0.019);(-0.051,1.650,-0.025);(-0.045,0.995,0.018);(2.005,0.662,-0.747);(1.999,0.674,-0.750);(20.266,0.500,-20.000);0,012528;0;0;0,012528;0,006708357;0;0;0,006708357;28,48814;0;0;28,48814;0,1028991;0,1770162;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4969999;Warning;0;3,497;Normal;0;2,3;Normal;0;0,7;Warning;0;2,858959;Normal;0;2,398725;Normal;0;0;1;False;NULL
454;2;01_Sc_CWIP_AVR_Inicio;AVR;37,701395;0,033279;20170324T133009;60,00002;0;Estacionario;(-0.040,1.650,-0.020);(-0.034,1.650,-0.016);(-0.041,1.010,-0.003);(1.995,0.684,-0.755);(1.999,0.676,-0.751);(20.266,0.500,-20.000);0,007211538;0;0;0,007211538;0,005656824;0;0;0,005656824;28,48744;0;0;28,48744;0,09305882;0,2079879;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,503;Warning;0;3,503;Normal;0;2,297;Normal;0;0,703;Warning;0;2,862621;Normal;0;2,404826;Normal;0;0;1;False;NULL
455;2;01_Sc_CWIP_AVR_Inicio;AVR;37,768446;0,067051;20170324T133009;60,00002;0;Estacionario;(-0.044,1.650,-0.024);(-0.040,1.650,-0.020);(-0.042,1.014,0.011);(1.997,0.678,-0.755);(1.995,0.684,-0.755);(20.266,0.500,-20.000);0,005655306;0;0;0,005655306;0,001999974;0;0;0,001999974;28,48748;0;0;28,48748;0,06470583;0,1382851;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4929999;Warning;0;3,493;Normal;0;2,305;Normal;0;0,695;Warning;0;2,858046;Normal;0;2,394559;Normal;0;0;1;False;NULL
456;2;01_Sc_CWIP_AVR_Inicio;AVR;37,803251;0,034805;20170324T133009;60,00002;0;Estacionario;(-0.042,1.650,-0.024);(-0.044,1.650,-0.024);(-0.038,1.003,0.020);(1.986,0.701,-0.767);(1.997,0.678,-0.755);(20.266,0.500,-20.000);0,001998901;0;0;0,001998901;0,01627886;0;0;0,01627886;28,48606;0;0;28,48606;0,1462421;0,1382851;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4929999;Warning;0;3,493;Normal;0;2,305;Normal;0;0,695;Warning;0;2,858046;Normal;0;2,394559;Normal;0;0;1;False;NULL
457;2;01_Sc_CWIP_AVR_Inicio;AVR;37,906464;0,103213;20170324T133009;60,00002;0;Estacionario;(-0.053,1.650,-0.036);(-0.042,1.650,-0.024);(-0.038,1.002,0.040);(1.986,0.701,-0.767);(1.986,0.701,-0.767);(20.266,0.500,-20.000);0,01627733;0;0;0,01627733;0;0;0;0;28,48549;0;0;28,48549;0,07789905;0,1382851;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4839998;Warning;0;3,484;Normal;0;2,317;Normal;0;0,683;Warning;0;2,856418;Normal;0;2,385194;Normal;0;0;1;False;NULL
458;2;01_Sc_CWIP_AVR_Inicio;AVR;37,935814;0,02935;20170324T133009;60,00002;0;Estacionario;(-0.053,1.650,-0.036);(-0.053,1.650,-0.036);(-0.038,1.002,0.040);(1.987,0.701,-0.765);(1.986,0.701,-0.767);(20.266,0.500,-20.000);3,814697E-06;0;0;3,814697E-06;0,002236119;0;0;0,002236119;28,48549;0;0;28,48549;0,05995623;0,1382851;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4839998;Warning;0;3,484;Normal;0;2,317;Normal;0;0,683;Warning;0;2,856418;Normal;0;2,385194;Normal;0;0;1;False;NULL
459;2;01_Sc_CWIP_AVR_Inicio;AVR;38,003595;0,067781;20170324T133010;60,00002;0;Estacionario;(-0.052,1.650,-0.034);(-0.053,1.650,-0.036);(-0.049,1.014,0.017);(1.993,0.688,-0.760);(1.987,0.701,-0.765);(20.266,0.500,-20.000);0,00223756;0;0;0,00223756;0,007810279;0;0;0,007810279;28,48618;0;0;28,48618;0,08093528;0,1382851;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4849999;Warning;0;3,485;Normal;0;2,315;Normal;0;0,685;Warning;0;2,856255;Normal;0;2,386252;Normal;0;0;1;False;NULL
460;2;01_Sc_CWIP_AVR_Inicio;AVR;38,03681;0,033215;20170324T133010;60,00002;0;Estacionario;(-0.046,1.650,-0.029);(-0.052,1.650,-0.034);(-0.047,1.005,0.010);(1.990,0.696,-0.759);(1.993,0.688,-0.760);(20.266,0.500,-20.000);0,007807715;0;0;0,007807715;0,003162293;0;0;0,003162293;28,4854;0;0;28,4854;0,06478964;0,1382851;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4849999;Warning;0;3,485;Normal;0;2,315;Normal;0;0,685;Warning;0;2,856255;Normal;0;2,386252;Normal;0;0;1;False;NULL
461;2;01_Sc_CWIP_AVR_Inicio;AVR;38,103836;0,067026;20170324T133010;60,00002;0;Estacionario;(-0.049,1.650,-0.028);(-0.046,1.650,-0.029);(-0.048,1.019,0.004);(2.002,0.669,-0.753);(1.990,0.696,-0.759);(20.266,0.500,-20.000);0,00316071;0;0;0,00316071;0,01341648;0;0;0,01341648;28,48824;0;0;28,48824;0,1346991;0,1382851;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4879999;Warning;0;3,488;Normal;0;2,309;Normal;0;0,691;Warning;0;2,855775;Normal;0;2,389433;Normal;0;0;1;False;NULL
462;2;01_Sc_CWIP_AVR_Inicio;AVR;38,13708;0,033244;20170324T133010;60,00002;0;Estacionario;(-0.037,1.650,-0.022);(-0.049,1.650,-0.028);(-0.039,0.995,0.002);(2.011,0.649,-0.747);(2.002,0.669,-0.753);(20.266,0.500,-20.000);0,01341733;0;0;0,01341733;0,01081653;0;0;0,01081653;28,48389;0;0;28,48389;0,1467141;0,1382851;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4879999;Warning;0;3,488;Normal;0;2,309;Normal;0;0,691;Warning;0;2,855775;Normal;0;2,389433;Normal;0;0;1;False;NULL
463;2;01_Sc_CWIP_AVR_Inicio;AVR;38,237504;0,100424;20170324T133010;60,00002;0;Estacionario;(-0.028,1.650,-0.016);(-0.037,1.650,-0.022);(-0.033,0.976,0.001);(2.023,0.622,-0.739);(2.011,0.649,-0.747);(20.266,0.500,-20.000);0,01081574;0;0;0,01081574;0,01442225;0;0;0,01442225;28,48169;0;0;28,48169;0,1709653;0,1452751;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5089998;Warning;0;3,509;Normal;0;2,297;Normal;0;0,703;Warning;0;2,867802;Normal;0;2,410823;Normal;0;0;1;False;NULL
464;2;01_Sc_CWIP_AVR_Inicio;AVR;38,304807;0,067303;20170324T133010;60,00002;0;Estacionario;(-0.016,1.650,-0.008);(-0.028,1.650,-0.016);(-0.023,0.951,0.000);(2.019,0.632,-0.740);(2.023,0.622,-0.739);(20.266,0.500,-20.000);0,01442304;0;0;0,01442304;0,004123053;0;0;0,004123053;28,47876;0;0;28,47876;0,1211487;0,1940226;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5209999;Warning;0;3,521;Normal;0;2,289;Normal;0;0,711;Warning;0;2,874161;Normal;0;2,423108;Normal;0;0;1;False;NULL
465;2;01_Sc_CWIP_AVR_Inicio;AVR;38,37157;0,066763;20170324T133010;60,00002;0;Estacionario;(-0.020,1.650,-0.009);(-0.016,1.650,-0.008);(-0.034,0.965,-0.006);(2.009,0.654,-0.744);(2.019,0.632,-0.740);(20.266,0.500,-20.000);0,004124672;0;0;0,004124672;0,01077032;0;0;0,01077032;28,4809;0;0;28,4809;0,1347413;0,1940226;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,517;Warning;0;3,517;Normal;0;2,29;Normal;0;0,71;Warning;0;2,8712;Normal;0;2,419073;Normal;0;0;1;False;NULL
467;2;01_Sc_CWIP_AVR_Inicio;AVR;38,606613;0,167791;20170324T133010;60,00002;0;Estacionario;(-0.038,1.650,-0.016);(-0.030,1.650,-0.013);(-0.058,1.013,-0.020);(1.989,0.709,-0.751);(2.001,0.676,-0.747);(20.266,0.500,-20.000);0,008547019;0;0;0,008547019;0,01264908;0;0;0,01264908;28,48882;0;0;28,48882;0,1532778;0,2175768;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4989998;Warning;0;3,499;Normal;0;2,297;Normal;0;0,703;Warning;0;2,859168;Normal;0;2,400829;Normal;0;0;1;False;NULL
468;2;01_Sc_CWIP_AVR_Inicio;AVR;38,640249;0,033636;20170324T133010;60,00002;0;Estacionario;(-0.050,1.650,-0.020);(-0.038,1.650,-0.016);(-0.087,1.059,-0.030);(1.989,0.709,-0.751);(1.989,0.709,-0.751);(20.266,0.500,-20.000);0,01264648;0;0;0,01264648;0;0;0;0;28,49457;0;0;28,49457;0,0816468;0,2147576;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4989998;Warning;0;3,499;Normal;0;2,297;Normal;0;0,703;Warning;0;2,859168;Normal;0;2,400829;Normal;0;0;1;False;NULL
469;2;01_Sc_CWIP_AVR_Inicio;AVR;38,67339;0,033141;20170324T133010;60,00002;0;Estacionario;(-0.050,1.650,-0.020);(-0.050,1.650,-0.020);(-0.087,1.059,-0.030);(1.981,0.729,-0.754);(1.989,0.709,-0.751);(20.266,0.500,-20.000);0;0;0;0;0,008544027;0;0;0,008544027;28,49457;0;0;28,49457;0,1040983;0,2147576;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4869999;Warning;0;3,487;Normal;0;2,301;Normal;0;0,699;Warning;0;2,850846;Normal;0;2,388696;Normal;0;0;1;False;NULL
470;2;01_Sc_CWIP_AVR_Inicio;AVR;38,739404;0,066014;20170324T133010;60,00002;0;Estacionario;(-0.058,1.650,-0.023);(-0.050,1.650,-0.020);(-0.098,1.080,-0.032);(1.978,0.736,-0.757);(1.981,0.729,-0.754);(20.266,0.500,-20.000);0,008543468;0;0;0,008543468;0,004242586;0;0;0,004242586;28,49817;0;0;28,49817;0,08775199;0,2147576;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4789999;Warning;0;3,479;Normal;0;2,304;Normal;0;0,696;Warning;0;2,845483;Normal;0;2,3806;Normal;0;0;1;False;NULL
471;2;01_Sc_CWIP_AVR_Inicio;AVR;38,772489;0,033085;20170324T133010;60,00002;0;Estacionario;(-0.061,1.650,-0.026);(-0.058,1.650,-0.023);(-0.099,1.085,-0.031);(1.982,0.721,-0.757);(1.978,0.736,-0.757);(20.266,0.500,-20.000);0,004241491;0;0;0,004241491;0,003999949;0;0;0,003999949;28,4982;0;0;28,4982;0,09920259;0,2147576;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,476;Warning;0;3,476;Normal;0;2,307;Normal;0;0,693;Warning;0;2,844432;Normal;0;2,377503;Normal;0;0;1;False;NULL
472;2;01_Sc_CWIP_AVR_Inicio;AVR;38,873643;0,101154;20170324T133010;60,00002;0;Estacionario;(-0.057,1.650,-0.026);(-0.061,1.650,-0.026);(-0.087,1.065,-0.027);(1.997,0.685,-0.750);(1.982,0.721,-0.757);(20.266,0.500,-20.000);0,003993988;0;0;0,003993988;0,01655295;0;0;0,01655295;28,49535;0;0;28,49535;0,1570565;0,2147576;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4799999;Warning;0;3,48;Normal;0;2,307;Normal;0;0,693;Warning;0;2,847872;Normal;0;2,381501;Normal;0;0;1;False;NULL
473;2;01_Sc_CWIP_AVR_Inicio;AVR;38,940866;0,067223;20170324T133010;60,00002;0;Estacionario;(-0.042,1.650,-0.019);(-0.057,1.650,-0.026);(-0.066,1.024,-0.017);(2.006,0.662,-0.745);(1.997,0.685,-0.750);(20.266,0.500,-20.000);0,01655586;0;0;0,01655586;0,01029568;0;0;0,01029568;28,48956;0;0;28,48956;0,154781;0,2147576;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4949999;Warning;0;3,495;Normal;0;2,3;Normal;0;0,7;Warning;0;2,857234;Normal;0;2,396726;Normal;0;0;1;False;NULL
474;2;01_Sc_CWIP_AVR_Inicio;AVR;39,008692;0,067826;20170324T133011;60,00002;0;Estacionario;(-0.033,1.650,-0.014);(-0.042,1.650,-0.019);(-0.053,0.997,-0.011);(2.015,0.640,-0.741);(2.006,0.662,-0.745);(20.266,0.500,-20.000);0,01029464;0;0;0,01029464;0,009848919;0;0;0,009848919;28,48666;0;0;28,48666;0,1447327;0,2147576;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5039999;Warning;0;3,504;Normal;0;2,295;Normal;0;0,705;Warning;0;2,862475;Normal;0;2,405897;Normal;0;0;1;False;NULL
